ledger_id,vin,month_date,customer_id,model_id,principal_amount,interest_amount,year_model,collateral
27375,3N8AP6HE4SL364726,2025-05-01,1290,672,473662.38,3104.86,2025,FLOTILLA 
27376,MNTFP5CP3S6016391,2025-05-01,1681,672,524379.86,747.97,2025,FLOTILLA 
27377,MNTFP5CPXS6016548,2025-05-01,1681,672,554109.92,2385.44,2025,NUEVO 
27378,MNTFP5CP5S6016585,2025-05-01,1681,672,524359.87,806.20,2025,FLOTILLA 
27379,MNTFP5CP9S6016430,2025-05-01,1681,672,524359.86,806.20,2025,FLOTILLA 
27380,MNTFP5CPXS6016453,2025-05-01,1681,672,524359.86,806.20,2025,FLOTILLA 
27381,MNTFP5CP5S6016571,2025-05-01,1681,672,524359.86,806.20,2025,FLOTILLA 
27382,3N8AP6HEXSL400502,2025-05-01,2121,672,461919.61,2211.06,2025,NUEVO 
27383,MNTFP5CP7R6012709,2025-05-01,1524,672,519109.85,608.51,2024,FLOTILLA 
27384,3N8CP5HE3RL501345,2025-05-01,1515,672,338500.00,396.80,2024,SEMINUEVOS 
27385,MNTFP5CP7S6015602,2025-05-01,1283,672,534005.22,938.96,2025,FLOTILLA 
27386,MNTFP5CP6S6015655,2025-05-01,1283,672,534005.22,938.96,2025,FLOTILLA 
27387,MNTFP5CP6S6015302,2025-05-01,1283,672,534005.22,938.96,2025,FLOTILLA 
27388,MNTFP5CP3S6016469,2025-05-01,1283,672,534005.22,938.96,2025,FLOTILLA 
27389,MNTFP5CP3S6015709,2025-05-01,1283,672,534005.22,938.96,2025,FLOTILLA 
27390,3N8AP6HE3SL390542,2025-05-01,1290,672,473682.38,1388.15,2025,NUEVO 
27391,MNTFP5CP4P6001003,2025-05-01,1385,672,356200.00,1875.39,2023,SEMINUEVOS 
27392,3N8AP6HE3SL344306,2025-05-01,1283,672,504082.22,2064.22,2025,FLOTILLA 
27393,MNTFP5CPXS6016565,2025-05-01,1681,672,524359.87,920.25,2025,FLOTILLA 
27394,MNTFP5CP6S6016692,2025-05-01,1681,672,524379.87,766.91,2025,FLOTILLA 
27395,MNTFP5CP6S6016238,2025-05-01,1681,672,524379.87,766.91,2025,FLOTILLA 
27396,MNTFP5CP0S6016574,2025-05-01,1681,672,524379.86,3527.77,2025,FLOTILLA 
27397,3N8AP6HE5SL404246,2025-05-01,1978,672,461919.61,131.78,2025,NUEVO 
27398,3N8CP5HE8SL470468,2025-05-01,1331,672,417274.78,3809.26,2025,FLOTILLA 
27399,3N8CP5HE7SL470719,2025-05-01,1681,672,417025.38,3171.48,2025,FLOTILLA 
27400,3N8CP5HE5SL474137,2025-05-01,1681,672,417274.78,3173.37,2025,FLOTILLA 
27401,3N8CP5HE2NL506532,2025-05-01,1681,672,282200.00,2228.67,2022,SEMINUEVOS 
27402,MNTFP5CP9S6016640,2025-05-01,1283,672,534005.22,312.39,2025,FLOTILLA 
27403,MNTFP5CP7R6012709,2025-05-01,1524,672,519109.85,3998.44,2024,FLOTILLA 
27404,VF1HR3NB1PC389260,2025-06-01,,673,347100.00,3115.22,2023,SEMINUEVOS 
27405,VF1HR3NB3PC381354,2025-06-01,,673,333600.00,2927.34,2023,SEMINUEVOS 
27406,VF1HR3NB3PC386389,2025-06-01,,673,333600.00,2927.34,2023,SEMINUEVOS 
27407,VF1HR3NB1PC389260,2025-05-01,1681,673,347100.00,3219.06,2023,SEMINUEVOS 
27408,VF1HR3NB3PC381354,2025-05-01,1385,673,333600.00,1561.25,2023,SEMINUEVOS 
27409,VF1HR3NB3PC386389,2025-05-01,1681,673,333600.00,1658.83,2023,SEMINUEVOS 
27410,9FB4SR4D6RM629929,2025-06-01,,676,222500.00,1996.94,2024,SEMINUEVOS 
27411,9FB4SR4D1PM439565,2025-05-01,2147,676,195200.00,444.08,2023,SEMINUEVOS 
27412,9FB4SR4D6RM629929,2025-05-01,1681,676,222500.00,2063.50,2024,SEMINUEVOS 
27413,MDHBD0FA5SG000695,2025-06-01,,677,409081.98,3497.65,2025,NUEVO 
27414,MDHBD0FA0SG001432,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27415,MDHBD0FA1SG001455,2025-06-01,,677,409081.98,3497.65,2025,NUEVO 
27416,MDHBD0FA6SG002245,2025-06-01,,677,409081.98,3497.65,2025,NUEVO 
27417,MDHBD0FA8SG002456,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27418,MDHBD0FA5SG001121,2025-06-01,,677,409081.98,3497.65,2025,NUEVO 
27419,MDHBD0FA8SG000612,2025-06-01,,677,409081.98,3497.65,2025,NUEVO 
27420,MDHBD0FA1SG001200,2025-06-01,,677,352563.30,2311.05,2025,NUEVO 
27421,MDHBD0FA7SG004716,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27422,MDHBD0FAXSG006864,2025-06-01,,677,409081.98,3497.65,2025,NUEVO 
27423,MDHBD0FA1SG002525,2025-06-01,,677,352563.30,401.92,2025,NUEVO 
27424,MDHBD0FA0SG005948,2025-06-01,,677,352563.30,301.44,2025,NUEVO 
27425,MDHBD0FA4SG007167,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27426,MDHBD0FA6SG007574,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27427,MDHBD0FA2SG005031,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27428,MDHBD0FA3SG005359,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27429,MDHBD0FA5SG005718,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27430,MDHBD0FA0SG004895,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27431,MDHBD0FA6SG003749,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27432,MDHBD0FA9SG007018,2025-06-01,,677,409081.98,3497.65,2025,NUEVO 
27433,MDHBD0FA3SG007077,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27434,MDHBD0FA7SG006918,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27435,MDHBD0FA9SG007181,2025-06-01,,677,409081.98,3497.65,2025,NUEVO 
27436,MDHBD0FA2SG005157,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27437,MDHBD0FA9SG003440,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27438,MDHBD0FA9SG003261,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27439,MDHBD0FA6SG001449,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27440,MDHBD0FA2SG001982,2025-06-01,,677,352563.30,3014.42,2025,NUEVO 
27441,MDHBD0FA8SG002232,2025-06-01,,677,392491.66,1886.83,2025,NUEVO 
27442,MDHBD0FA6SG002309,2025-06-01,,677,352563.30,2185.79,2025,NUEVO 
27443,MDHBD0FAXSG002264,2025-06-01,,677,365953.18,327.18,2025,NUEVO 
27444,MDHBD0FA7SG001833,2025-06-01,,677,392491.66,3355.80,2025,NUEVO 
27445,MDHBD0FA3SG007824,2025-06-01,,677,392658.33,236.48,2025,NUEVO 
27446,MDHBD0FA4SG007718,2025-06-01,,677,392658.33,1680.25,2025,NUEVO 
27447,MDHBD0FA6SG008899,2025-06-01,,677,352728.81,2716.89,2025,NUEVO 
27448,MDHBD0FA1SG003917,2025-06-01,,677,352728.81,794.20,2025,NUEVO 
27449,MDHBD0FA8SG004613,2025-06-01,,677,366119.85,2360.84,2025,NUEVO 
27450,MDHBD0FA3SG003742,2025-06-01,,677,409081.98,3497.65,2025,NUEVO 
27451,MDHBD0FA1SG007739,2025-06-01,,677,366119.85,3133.38,2025,NUEVO 
27452,MDHBD0FA6SG008076,2025-06-01,,677,352728.81,723.58,2025,NUEVO 
27453,MDHBD0FA9SG008217,2025-06-01,,677,409248.65,1984.74,2025,NUEVO 
27454,MDHBD0FA7SG004716,2025-05-01,1681,677,392491.66,2460.92,2025,NUEVO 
27455,MDHBD0FAXSG006864,2025-05-01,1681,677,409081.98,2564.94,2025,NUEVO 
27456,MDHBD0FA1SG002525,2025-05-01,1681,677,352563.30,2210.57,2025,NUEVO 
27457,MDHBD0FA0SG005948,2025-05-01,2102,677,352563.30,2110.09,2025,NUEVO 
27458,MDHBD0FA4SG007167,2025-05-01,1681,677,392491.66,2460.92,2025,NUEVO 
27459,MDHBD0FA6SG007574,2025-05-01,1331,677,392491.66,2796.50,2025,NUEVO 
27460,MDHBD0FA1SG003660,2025-05-01,1681,677,365953.18,417.19,2025,NUEVO 
27461,MDHBD0FA7SG005543,2025-05-01,1681,677,365953.18,1081.76,2025,NUEVO 
27462,MDHBD0FA2SG005031,2025-05-01,1681,677,392491.66,2349.06,2025,NUEVO 
27463,MDHBD0FA3SG005359,2025-05-01,1681,677,392491.66,2349.06,2025,NUEVO 
27464,MDHBD0FA5SG005718,2025-05-01,1331,677,392491.66,2908.36,2025,NUEVO 
27465,MDHBD0FA1SG005960,2025-05-01,2144,677,392491.66,1135.00,2025,NUEVO 
27466,MDHBD0FA0SG004895,2025-05-01,1681,677,392491.66,2349.06,2025,NUEVO 
27467,MDHBD0FA6SG003749,2025-05-01,1331,677,392491.66,2908.36,2025,NUEVO 
27468,MDHBD0FA9SG007018,2025-05-01,1681,677,409081.98,2681.53,2025,NUEVO 
27469,MDHBD0FAXSG006816,2025-05-01,2149,677,409081.98,1268.68,2025,NUEVO 
27470,MDHBD0FA3SG007077,2025-05-01,1681,677,392491.66,2572.78,2025,NUEVO 
27471,MDHBD0FA7SG006918,2025-05-01,1331,677,392491.66,2908.36,2025,NUEVO 
27472,MDHBD0FA9SG007181,2025-05-01,1331,677,409081.98,3031.30,2025,NUEVO 
27473,MDHBD0FA2SG005157,2025-05-01,1681,677,392491.66,2572.78,2025,NUEVO 
27474,MDHBD0FA9SG003440,2025-05-01,1681,677,392491.66,2349.06,2025,NUEVO 
27475,MDHBD0FA9SG003261,2025-05-01,1331,677,392491.66,2908.36,2025,NUEVO 
27476,MDHBD0FA6SG001449,2025-05-01,1331,677,392491.66,2908.36,2025,NUEVO 
27477,MDHBD0FA9SG000795,2025-05-01,1681,677,352563.30,1252.93,2025,NUEVO 
27478,MDHBD0FA2SG001982,2025-05-01,1331,677,352563.30,2612.49,2025,NUEVO 
27479,MDHBD0FA8SG002232,2025-05-01,1681,677,392491.66,3467.66,2025,NUEVO 
27480,MDHBD0FA6SG002309,2025-05-01,1681,677,352563.30,3114.90,2025,NUEVO 
27481,MDHBD0FAXSG002264,2025-05-01,1681,677,365953.18,3233.20,2025,NUEVO 
27482,MDHBD0FA7SG001833,2025-05-01,1681,677,392491.66,3467.66,2025,NUEVO 
27483,MDHBD0FA5SG000695,2025-05-01,1331,677,409081.98,2564.94,2025,NUEVO 
27484,MDHBD0FA0SG001432,2025-05-01,1331,677,392491.66,2460.92,2025,NUEVO 
27485,MDHBD0FA1SG001455,2025-05-01,1331,677,409081.98,2564.94,2025,NUEVO 
27486,MDHBD0FA6SG002245,2025-05-01,1681,677,409081.98,3147.89,2025,NUEVO 
27487,MDHBD0FA8SG002456,2025-05-01,1681,677,392491.66,3020.22,2025,NUEVO 
27488,MDHBD0FA9SG000182,2025-05-01,1681,677,409081.98,674.21,2025,NUEVO 
27489,MDHBD0FA5SG000440,2025-05-01,1681,677,392491.66,1086.74,2025,NUEVO 
27490,MDHBD0FA5SG001121,2025-05-01,1681,677,409081.98,3147.89,2025,NUEVO 
27491,MDHBD0FA8SG000612,2025-05-01,1681,677,409081.98,3147.89,2025,NUEVO 
27492,MDHBD0FA1SG001200,2025-05-01,1681,677,352563.30,2712.97,2025,NUEVO 
27493,MDHBD0FA3SG000811,2025-05-01,1681,677,352563.30,1740.73,2025,NUEVO 
27494,MDHBD0FA7SG003114,2025-05-01,1681,677,392491.66,1230.46,2025,NUEVO 
27495,MDHBD0FA1SG005537,2025-05-01,1681,677,352728.81,633.15,2025,NUEVO 
27496,MDHBD0FA9SG008217,2025-05-01,1331,677,409248.65,817.25,2025,NUEVO 
27497,MDHBD0FA8SG004613,2025-05-01,1331,677,366119.85,104.45,2025,NUEVO 
27498,MDHBD0FA3SG003742,2025-05-01,1331,677,409081.98,582.94,2025,NUEVO 
27499,MDHBD0FA1SG007739,2025-05-01,1331,677,366119.85,104.45,2025,NUEVO 
27500,3N1CK3CE9SL206409,2025-06-01,,678,262228.30,298.94,2025,FLOTILLA 
27501,3N1CK3CE9SL206264,2025-06-01,,678,262228.30,747.35,2025,FLOTILLA 
27502,3N1CK3CE4SL208178,2025-06-01,,678,264080.44,2260.09,2025,FLOTILLA 
27503,3N1CK3CE4SL208116,2025-06-01,,678,264080.44,2260.09,2025,FLOTILLA 
27504,3N1CK3CE1SL208056,2025-06-01,,678,264080.44,2260.09,2025,FLOTILLA 
27505,3N1CK3CE3SL204042,2025-06-01,,678,287268.94,1475.13,2025,FLOTILLA 
27506,3N1CK3CE4SL208052,2025-06-01,,678,264080.44,2260.09,2025,FLOTILLA 
27507,3N1CK3CE3SL208138,2025-06-01,,678,264080.44,2034.08,2025,FLOTILLA 
27508,3N1CK3CE7SL207977,2025-06-01,,678,283771.45,2428.61,2025,FLOTILLA 
27509,3N1CK3CEXSL207780,2025-06-01,,678,264080.45,2260.09,2025,FLOTILLA 
27510,3N1CK3CE6SL207839,2025-06-01,,678,264080.45,2260.09,2025,FLOTILLA 
27511,3N1CK3CE8SL207342,2025-06-01,,678,264080.45,2260.09,2025,FLOTILLA 
27512,3N1CK3CE8SL206756,2025-06-01,,678,288245.57,1516.18,2025,NUEVO 
27513,3N1CK3CE6SL206755,2025-06-01,,678,283771.45,1358.32,2025,NUEVO 
27514,3N1CK3CE8SL206272,2025-06-01,,678,262228.30,298.94,2025,FLOTILLA 
27515,3N1CK3CE4SL206060,2025-06-01,,678,262228.30,597.88,2025,FLOTILLA 
27516,3N1CK3CE7SL206084,2025-06-01,,678,262228.30,597.88,2025,FLOTILLA 
27517,3N1CK3CE9SL205924,2025-06-01,,678,262228.30,672.62,2025,FLOTILLA 
27518,3N1CK3CEXSL205964,2025-06-01,,678,262228.30,597.88,2025,FLOTILLA 
27519,3N1CK3CE9SL205938,2025-06-01,,678,262228.30,672.62,2025,FLOTILLA 
27520,3N1CK3CE5SL205922,2025-06-01,,678,262228.30,672.62,2025,FLOTILLA 
27521,3N1CK3CEXSL205916,2025-06-01,,678,262228.30,672.62,2025,FLOTILLA 
27522,3N1CK3CE0SL207237,2025-06-01,,678,283771.45,2546.85,2025,NUEVO 
27523,3N1CK3CE0SL206735,2025-06-01,,678,264080.45,237.01,2025,NUEVO 
27524,3N1CK3CE2SL206400,2025-06-01,,678,262228.30,298.94,2025,FLOTILLA 
27525,3N1CK3CE3SL206051,2025-06-01,,678,262228.30,597.88,2025,FLOTILLA 
27526,3N1CK3CE0SL206055,2025-06-01,,678,262228.30,597.88,2025,FLOTILLA 
27527,3N1CK3CE3SL205899,2025-06-01,,678,262228.30,672.62,2025,FLOTILLA 
27528,3N1CK3CE5SL207668,2025-06-01,,678,283771.45,2428.61,2025,NUEVO 
27529,3N1CK3CE9SL206829,2025-06-01,,678,264080.45,1422.07,2025,NUEVO 
27530,3N1CK3CE6SL206304,2025-06-01,,678,287288.94,2456.32,2025,NUEVO 
27531,3N1CK3CE6SL206299,2025-06-01,,678,307873.14,2632.32,2025,NUEVO 
27532,3N1CK3CD4LL209209,2025-06-01,,678,151400.00,1177.64,2020,SEMINUEVOS 
27533,3N1CK3CE8SL206188,2025-06-01,,678,281918.14,2410.40,2025,NUEVO 
27534,3N1CK3CEXSL206046,2025-06-01,,678,262228.30,2242.05,2025,NUEVO 
27535,3N1CK3CE2SL205943,2025-06-01,,678,281918.14,1847.97,2025,NUEVO 
27536,3N1CK3CE1SL205724,2025-06-01,,678,307873.14,2632.32,2025,NUEVO 
27537,3N1CK3CE1SL206193,2025-06-01,,678,262228.30,747.35,2025,FLOTILLA 
27538,3N1CK3CE5SL206066,2025-06-01,,678,262228.30,822.09,2025,FLOTILLA 
27539,3N1CK3CE6SL205881,2025-06-01,,678,262228.30,747.35,2025,FLOTILLA 
27540,3N1CK3CE6SL206075,2025-06-01,,678,262228.30,747.35,2025,FLOTILLA 
27541,3N1CK3CE3SL206079,2025-06-01,,678,262228.30,747.35,2025,FLOTILLA 
27542,3N1CK3CE1SL206081,2025-06-01,,678,281918.14,241.04,2025,FLOTILLA 
27543,3N1CK3CE2SL205926,2025-06-01,,678,262228.30,747.35,2025,FLOTILLA 
27544,3N1CK3CE3SL203523,2025-06-01,,678,281898.14,2600.51,2025,NUEVO 
27545,3N1CK3CE2SL204226,2025-06-01,,678,307853.14,351.58,2025,NUEVO 
27546,3N1CK3CE7SL204187,2025-06-01,,678,307853.14,273.54,2025,NUEVO 
27547,3N1CK3CE6SL204021,2025-06-01,,678,307853.14,2839.95,2025,NUEVO 
27548,3N1CK3CE9SL204482,2025-06-01,,678,307853.14,2839.95,2025,NUEVO 
27549,3N1CK3CE1SL201284,2025-06-01,,678,281898.14,2080.41,2025,NUEVO 
27550,3N1CK3CE3SL203988,2025-06-01,,678,307853.14,2839.95,2025,NUEVO 
27551,3N1CK3CE3SL200394,2025-06-01,,678,307853.14,2839.95,2025,NUEVO 
27552,3N1CK3CE5SL209890,2025-06-01,,678,308832.08,271.51,2025,NUEVO 
27553,3N1CK3CE4SL209749,2025-06-01,,678,308832.09,271.51,2025,NUEVO 
27554,3N1CK3CE4SL209590,2025-06-01,,678,308832.08,633.53,2025,NUEVO 
27555,3N1CK3CE3SL209600,2025-06-01,,678,283771.44,415.80,2025,NUEVO 
27556,3N1CK3CE9SL208404,2025-06-01,,678,264080.45,376.68,2025,FLOTILLA 
27557,3N1CK3CE8SL208118,2025-06-01,,678,264080.45,301.35,2025,FLOTILLA 
27558,3N1CK3CE9SL208435,2025-06-01,,678,264080.45,301.35,2025,FLOTILLA 
27559,3N1CK3CE7SL208434,2025-06-01,,678,264080.45,1054.71,2025,FLOTILLA 
27560,3N1CK3CE6SL208425,2025-06-01,,678,264080.45,602.69,2025,FLOTILLA 
27561,3N1CK3CE9SL208340,2025-06-01,,678,264080.45,301.35,2025,FLOTILLA 
27562,3N1CK3CE6SL208344,2025-06-01,,678,264080.45,602.69,2025,FLOTILLA 
27563,3N1CK3CE5SL208285,2025-06-01,,678,264080.45,527.35,2025,FLOTILLA 
27564,3N1CK3CE7SL208319,2025-06-01,,678,264080.45,75.34,2025,FLOTILLA 
27565,3N1CK3CE7SL208269,2025-06-01,,678,264080.45,301.35,2025,FLOTILLA 
27566,3N1CK3CE4SL208276,2025-06-01,,678,264080.45,828.70,2025,FLOTILLA 
27567,3N1CK3CE7SL208157,2025-06-01,,678,264080.45,376.68,2025,FLOTILLA 
27568,3N1CK3CE7SL208238,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27569,3N1CK3CEXSL208234,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27570,3N1CK3CE6SL208196,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27571,3N1CK3CE8SL208202,2025-06-01,,678,264080.44,150.67,2025,FLOTILLA 
27572,3N1CK3CEXSL208265,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27573,3N1CK3CEXSL208220,2025-06-01,,678,264080.44,150.67,2025,FLOTILLA 
27574,3N1CK3CE5SL208190,2025-06-01,,678,264080.44,527.35,2025,FLOTILLA 
27575,3N1CK3CE8SL208233,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27576,3N1CK3CE8SL208250,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27577,3N1CK3CEXSL208170,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27578,3N1CK3CE6SL208182,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27579,3N1CK3CE6SL208232,2025-06-01,,678,264080.44,301.35,2025,FLOTILLA 
27580,3N1CK3CE5SL208058,2025-06-01,,678,264080.44,376.68,2025,FLOTILLA 
27581,3N1CK3CE8SL207986,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27582,3N1CK3CE5SL207931,2025-06-01,,678,264080.44,150.67,2025,FLOTILLA 
27583,3N1CK3CE7SL208059,2025-06-01,,678,264080.44,678.03,2025,FLOTILLA 
27584,3N1CK3CE6SL208134,2025-06-01,,678,264080.44,75.34,2025,FLOTILLA 
27585,3N1CK3CE9SL208077,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27586,3N1CK3CE7SL208143,2025-06-01,,678,264080.44,226.01,2025,FLOTILLA 
27587,3N1CK3CE9SL208130,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27588,3N1CK3CE8SL208068,2025-06-01,,678,264080.44,602.69,2025,FLOTILLA 
27589,3N1CK3CE5SL208061,2025-06-01,,678,264080.44,75.34,2025,FLOTILLA 
27590,3N1CK3CEXSL208136,2025-06-01,,678,264080.44,376.68,2025,FLOTILLA 
27591,3N1CK3CE6SL208036,2025-06-01,,678,264080.44,828.70,2025,FLOTILLA 
27592,3N1CK3CE7SL208028,2025-06-01,,678,264080.44,376.68,2025,FLOTILLA 
27593,3N1CK3CE5SL207833,2025-06-01,,678,264080.44,828.70,2025,FLOTILLA 
27594,3N1CK3CE6SL207940,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27595,3N1CK3CE9SL207947,2025-06-01,,678,264080.45,226.01,2025,FLOTILLA 
27596,3N1CK3CE5SL207976,2025-06-01,,678,264080.45,376.68,2025,FLOTILLA 
27597,3N1CK3CE5SL207945,2025-06-01,,678,264080.45,376.68,2025,FLOTILLA 
27598,3N1CK3CE4SL208021,2025-06-01,,678,264080.45,301.35,2025,FLOTILLA 
27599,3N1CK3CE7SL207994,2025-06-01,,678,264080.45,75.34,2025,FLOTILLA 
27600,3N1CK3CE8SL208006,2025-06-01,,678,264080.45,226.01,2025,FLOTILLA 
27601,3N1CK3CE4SL208035,2025-06-01,,678,264080.45,376.68,2025,FLOTILLA 
27602,3N1CK3CE6SL207971,2025-06-01,,678,264080.45,226.01,2025,FLOTILLA 
27603,3N1CK3CE5SL208030,2025-06-01,,678,264080.45,301.35,2025,FLOTILLA 
27604,3N1CK3CE9SL208046,2025-06-01,,678,264080.45,150.67,2025,FLOTILLA 
27605,3N1CK3CEXSL207956,2025-06-01,,678,264080.45,602.69,2025,FLOTILLA 
27606,3N1CK3CE5SL207962,2025-06-01,,678,264080.45,75.34,2025,FLOTILLA 
27607,3N1CK3CE6SL207954,2025-06-01,,678,264080.45,602.69,2025,FLOTILLA 
27608,3N1CK3CE4SL208004,2025-06-01,,678,264080.45,301.35,2025,FLOTILLA 
27609,3N1CK3CE4SL207810,2025-06-01,,678,264080.45,150.67,2025,FLOTILLA 
27610,3N1CK3CE8SL207941,2025-06-01,,678,264080.45,376.68,2025,FLOTILLA 
27611,3N1CK3CE7SL207851,2025-06-01,,678,264080.45,527.35,2025,FLOTILLA 
27612,3N1CK3CE7SL207848,2025-06-01,,678,264080.45,226.01,2025,FLOTILLA 
27613,3N1CK3CE6SL207887,2025-06-01,,678,264080.45,226.01,2025,FLOTILLA 
27614,3N1CK3CE5SL207881,2025-06-01,,678,264080.45,75.34,2025,FLOTILLA 
27615,3N1CK3CE5SL207914,2025-06-01,,678,264080.45,452.02,2025,FLOTILLA 
27616,3N1CK3CE7SL207882,2025-06-01,,678,264080.45,678.03,2025,FLOTILLA 
27617,3N1CK3CE8SL207860,2025-06-01,,678,264080.45,150.67,2025,FLOTILLA 
27618,3N1CK3CE7SL206098,2025-06-01,,678,307873.14,438.72,2025,NUEVO 
27619,3N1CK3CE0SL209876,2025-06-01,,678,308832.08,271.51,2025,NUEVO 
27620,3N1CK3CE2SL208177,2025-06-01,,678,308832.08,543.03,2025,NUEVO 
27621,3N1CK3CE1SL208218,2025-06-01,,678,288245.56,253.42,2025,NUEVO 
27622,3N1CK3CE0SL209585,2025-06-01,,678,308832.08,452.52,2025,NUEVO 
27623,3N1CK3CE1SL209112,2025-06-01,,678,264080.44,154.49,2025,NUEVO 
27624,3N1CK3CE4SL208388,2025-06-01,,678,264080.45,376.68,2025,FLOTILLA 
27625,3N1CK3CE4SL208391,2025-06-01,,678,264080.45,226.01,2025,FLOTILLA 
27626,3N1CK3CE3SL208401,2025-06-01,,678,264080.45,979.37,2025,FLOTILLA 
27627,3N1CK3CE4SL208455,2025-06-01,,678,264080.45,527.35,2025,FLOTILLA 
27628,3N1CK3CE4SL208469,2025-06-01,,678,264080.45,75.34,2025,FLOTILLA 
27629,3N1CK3CE3SL208396,2025-06-01,,678,264080.45,150.67,2025,FLOTILLA 
27630,3N1CK3CE2SL208311,2025-06-01,,678,264080.45,150.67,2025,FLOTILLA 
27631,3N1CK3CE3SL208298,2025-06-01,,678,264080.45,527.35,2025,FLOTILLA 
27632,3N1CK3CE0SL208176,2025-06-01,,678,264080.45,376.68,2025,FLOTILLA 
27633,3N1CK3CE3SL208236,2025-06-01,,678,264080.44,150.67,2025,FLOTILLA 
27634,3N1CK3CE0SL208159,2025-06-01,,678,264080.44,301.35,2025,FLOTILLA 
27635,3N1CK3CE2SL208244,2025-06-01,,678,264080.44,75.34,2025,FLOTILLA 
27636,3N1CK3CE1SL208235,2025-06-01,,678,264080.44,150.67,2025,FLOTILLA 
27637,3N1CK3CE3SL208253,2025-06-01,,678,264080.44,376.68,2025,FLOTILLA 
27638,3N1CK3CE0SL208260,2025-06-01,,678,264080.44,150.67,2025,FLOTILLA 
27639,3N1CK3CE1SL208073,2025-06-01,,678,264080.44,602.69,2025,FLOTILLA 
27640,3N1CK3CE1SL208154,2025-06-01,,678,264080.44,301.35,2025,FLOTILLA 
27641,3N1CK3CE2SL208132,2025-06-01,,678,264080.44,376.68,2025,FLOTILLA 
27642,3N1CK3CE0SL208114,2025-06-01,,678,264080.44,376.68,2025,FLOTILLA 
27643,3N1CK3CE3SL208141,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27644,3N1CK3CE3SL207989,2025-06-01,,678,264080.44,1054.71,2025,FLOTILLA 
27645,3N1CK3CE2SL208034,2025-06-01,,678,264080.44,828.70,2025,FLOTILLA 
27646,3N1CK3CE2SL207790,2025-06-01,,678,264080.44,376.68,2025,FLOTILLA 
27647,3N1CK3CE2SL208003,2025-06-01,,678,264080.45,301.35,2025,FLOTILLA 
27648,3N1CK3CE0SL208002,2025-06-01,,678,264080.45,301.35,2025,FLOTILLA 
27649,3N1CK3CE3SL208026,2025-06-01,,678,264080.45,376.68,2025,FLOTILLA 
27650,3N1CK3CE1SL207957,2025-06-01,,678,264080.45,527.35,2025,FLOTILLA 
27651,3N1CK3CE2SL207966,2025-06-01,,678,264080.45,602.69,2025,FLOTILLA 
27652,3N1CK3CE1SL207943,2025-06-01,,678,264080.45,301.35,2025,FLOTILLA 
27653,3N1CK3CE0SL208047,2025-06-01,,678,264080.45,75.34,2025,FLOTILLA 
27654,3N1CK3CE2SL208020,2025-06-01,,678,264080.45,150.67,2025,FLOTILLA 
27655,3N1CK3CE1SL208008,2025-06-01,,678,264080.45,301.35,2025,FLOTILLA 
27656,3N1CK3CE1SL207988,2025-06-01,,678,264080.45,301.35,2025,FLOTILLA 
27657,3N1CK3CE4SL207774,2025-06-01,,678,264080.45,602.69,2025,FLOTILLA 
27658,3N1CK3CE2SL207918,2025-06-01,,678,264080.45,527.35,2025,FLOTILLA 
27659,3N1CK3CE2SL207840,2025-06-01,,678,264080.45,527.35,2025,FLOTILLA 
27660,3N1CK3CE3SL207829,2025-06-01,,678,264080.45,75.34,2025,FLOTILLA 
27661,3N1CK3CE1SL207294,2025-06-01,,678,264080.45,376.68,2025,FLOTILLA 
27662,3N1CK3CE1SL209790,2025-06-01,,678,264080.44,232.17,2025,FLOTILLA 
27663,3N1CK3CE9SL201873,2025-06-01,,678,262208.30,1997.88,2025,FLOTILLA 
